"workerid","rt","subjectGender","speakerGender","speakerName","content","subjectName","verb","contentNr","trigger_class","response","slide_number_in_experiment"
"A10443E11ZWEHJ",6078,"F","M","Kenneth","Jon walks to work","Nicole","confess","19","C","Yes",26
"A10443E11ZWEHJ",4415,NA,"F","Nancy","Dana wears a wig",NA,"control_bad","control_bad1","control","No",27
"A10443E11ZWEHJ",4368,"F","F","Elizabeth","Jayden rented a car","Sharon","reveal","14","NonProj","Yes",28
"A10443E11ZWEHJ",7856,NA,"M","Christopher","the window broke",NA,"control_good","control_good2","control","Yes",29
"A10443E11ZWEHJ",6619,"M","M","Matthew","Sophia got a tattoo","Raymond","discover","5","NonProj","Yes",30
"A10443E11ZWEHJ",7718,NA,"M","Steven","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",31
"A10443E11ZWEHJ",8536,"F","F","Betty","Owen shoveled snow last winter","Rebecca","hear","17","C","No",32
"A3S41UTQOKD6D4",13469,"F","M","Christopher","Josh learned to ride a bike yesterday","Joyce","pretend","16","NonProj","Yes",5
"A3S41UTQOKD6D4",7908,"M","F","Ashley","Grace visited her sister","Jerry","reveal","9","NonProj","Yes",6
"A3S41UTQOKD6D4",7813,"F","F","Lisa","Owen shoveled snow last winter","Julie","discover","17","NonProj","Yes",7
"A3S41UTQOKD6D4",8590,"M","F","Michelle","Zoe calculated the tip","Ronald","acknowledge","10","C","Yes",8
"A3S41UTQOKD6D4",7183,"F","F","Jennifer","Danny ate the last cupcake","Rachel","suggest","11","C","Yes",9
"A3S41UTQOKD6D4",6364,"M","M","Paul","Mary is pregnant","Patrick","be_right_that","1","C","Yes",10
"A3S41UTQOKD6D4",6078,"F","F","Jessica","Jayden rented a car","Nicole","confirm","14","C","Yes",11
"A3S41UTQOKD6D4",7094,NA,"F","Linda","Dana wears a wig",NA,"control_bad","control_bad1","control","No",12
"A3S41UTQOKD6D4",4587,"F","M","William","Frank got a cat","Anna","establish","12","NonProj","Yes",13
"A3S41UTQOKD6D4",6536,"M","F","Carol","Sophia got a tattoo","Gary","hear","5","C","Yes",14
"A3S41UTQOKD6D4",4861,NA,"M","Matthew","Zack owns a car",NA,"control_good","control_good1","control","Yes",15
"A3S41UTQOKD6D4",4100,"M","M","David","Olivia sleeps until noon","Brian","admit","4","C","Yes",16
"A3S41UTQOKD6D4",6463,"F","F","Sandra","Tony had a drink last night","Kathleen","think","15","NonProj","Yes",17
"A3S41UTQOKD6D4",4272,NA,"F","Michelle","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",18
"A3S41UTQOKD6D4",4224,"M","M","Mark","Emma studied on Saturday morning","Eric","know","3","NonProj","Yes",19
"A3S41UTQOKD6D4",13275,"F","M","Matthew","Jackson ran 10 miles","Cynthia","say","13","C","Yes",20
"A3S41UTQOKD6D4",5459,"M","M","James","Josie went on vacation to France","Justin","confess","2","C","Yes",21
"A3S41UTQOKD6D4",3847,NA,"M","William","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",22
"A3S41UTQOKD6D4",4129,"M","M","Thomas","Isabella ate a steak on Sunday","Alexander","announce","7","C","Yes",23
"A3S41UTQOKD6D4",3988,NA,"F","Donna","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",24
"A3S41UTQOKD6D4",2963,"F","F","Linda","Charley speaks Spanish","Janet","annoyed","20","NonProj","Yes",25
"A3S41UTQOKD6D4",6200,"F","F","Margaret","Jon walks to work","Heather","inform_Sam","19","C","Yes",26
"A3S41UTQOKD6D4",7842,NA,"M","Mark","Madison closed the window",NA,"control_bad","control_bad3","control","No",27
"A3S41UTQOKD6D4",5654,NA,"M","David","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",28
"A3S41UTQOKD6D4",4150,"M","F","Nancy","Mia drank 2 cocktails last night","Raymond","see","6","NonProj","Yes",29
"A3S41UTQOKD6D4",3259,"F","F","Donna","Julian dances salsa","Angela","prove","18","C","Yes",30
"A3S41UTQOKD6D4",9508,NA,"M","James","the window broke",NA,"control_good","control_good2","control","Yes",31
"A3S41UTQOKD6D4",5520,"M","M","Steven","Emily bought a car yesterday","Nicholas","demonstrate","8","C","Yes",32
"A36Z98LFRR041Q",11123,"F","F","Sarah","Frank got a cat","Stephanie","know","12","NonProj","Yes",5
"A36Z98LFRR041Q",12270,"M","M","David","Mary is pregnant","Jeffrey","admit","1","C","Yes",6
"A36Z98LFRR041Q",14704,"M","M","Paul","Isabella ate a steak on Sunday","Justin","say","7","C","No",7
"A36Z98LFRR041Q",9970,"F","F","Susan","Owen shoveled snow last winter","Shirley","discover","17","NonProj","Yes",8
"A36Z98LFRR041Q",10681,NA,"M","Christopher","Zack owns a car",NA,"control_good","control_good1","control","Yes",9
"A36Z98LFRR041Q",14583,"F","F","Nancy","Jayden rented a car","Heather","reveal","14","NonProj","No",10
"A36Z98LFRR041Q",8942,"F","M","Kenneth","Jackson ran 10 miles","Janet","demonstrate","13","C","No",11
"A36Z98LFRR041Q",35984,"F","M","Christopher","Julian dances salsa","Rachel","confess","18","C","Yes",12
"A36Z98LFRR041Q",6396,"M","F","Karen","Mia drank 2 cocktails last night","Jerry","prove","6","C","Yes",13
"A36Z98LFRR041Q",7287,"F","M","Richard","Tony had a drink last night","Virginia","acknowledge","15","C","No",14
"A36Z98LFRR041Q",11164,"M","F","Sandra","Josie went on vacation to France","Nicholas","annoyed","2","NonProj","No",15
"A36Z98LFRR041Q",11430,NA,"F","Nancy","Dana wears a wig",NA,"control_bad","control_bad1","control","No",16
"A36Z98LFRR041Q",4914,NA,"F","Susan","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",17
"A36Z98LFRR041Q",6909,"M","F","Linda","Olivia sleeps until noon","Jacob","suggest","4","C","No",18
"A36Z98LFRR041Q",6395,"M","M","Mark","Emily bought a car yesterday","Andrew","pretend","8","NonProj","No",19
"A36Z98LFRR041Q",11870,NA,"F","Sandra","Madison closed the window",NA,"control_bad","control_bad3","control","No",20
"A36Z98LFRR041Q",5932,"M","F","Elizabeth","Sophia got a tattoo","Eric","think","5","NonProj","No",21
"A36Z98LFRR041Q",6155,NA,"F","Donna","the window broke",NA,"control_good","control_good2","control","Yes",22
"A36Z98LFRR041Q",11160,"F","F","Donna","Josh learned to ride a bike yesterday","Ruth","inform_Sam","16","C","Yes",23
"A36Z98LFRR041Q",13423,"M","M","William","Emma studied on Saturday morning","Ronald","confirm","3","C","Yes",24
"A36Z98LFRR041Q",6218,"F","F","Jennifer","Charley speaks Spanish","Cynthia","see","20","NonProj","Yes",25
"A36Z98LFRR041Q",26019,"M","F","Margaret","Grace visited her sister","Alexander","announce","9","C","No",26
"A36Z98LFRR041Q",7119,NA,"M","David","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",27
"A36Z98LFRR041Q",5793,"F","F","Lisa","Danny ate the last cupcake","Sharon","hear","11","C","No",28
"A36Z98LFRR041Q",13184,NA,"M","Kenneth","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",29
"A36Z98LFRR041Q",22442,"M","F","Jessica","Zoe calculated the tip","Kevin","establish","10","NonProj","Yes",30
"A36Z98LFRR041Q",5966,NA,"F","Michelle","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",31
"A36Z98LFRR041Q",6836,"F","F","Michelle","Jon walks to work","Melissa","be_right_that","19","C","Yes",32
"ANVXAMUEBGV8N",4875,"F","M","David","Jayden rented a car","Stephanie","pretend","14","NonProj","No",5
"ANVXAMUEBGV8N",4277,"M","F","Carol","Zoe calculated the tip","Gregory","think","10","NonProj","No",6
"ANVXAMUEBGV8N",4824,"F","F","Michelle","Julian dances salsa","Cynthia","admit","18","C","Yes",7
"ANVXAMUEBGV8N",12196,"F","F","Elizabeth","Owen shoveled snow last winter","Amanda","confess","17","C","Yes",8
"ANVXAMUEBGV8N",3985,NA,"M","Kenneth","the window broke",NA,"control_good","control_good2","control","Yes",9
"ANVXAMUEBGV8N",6400,"M","M","Steven","Grace visited her sister","Nicholas","acknowledge","9","C","Yes",10
"ANVXAMUEBGV8N",5123,"M","F","Sarah","Olivia sleeps until noon","Justin","discover","4","NonProj","Yes",11
"ANVXAMUEBGV8N",4682,"M","F","Margaret","Emma studied on Saturday morning","Ronald","prove","3","C","Yes",12
"ANVXAMUEBGV8N",4650,"F","M","Paul","Charley speaks Spanish","Virginia","establish","20","NonProj","Yes",13
"ANVXAMUEBGV8N",4499,NA,"F","Elizabeth","Madison closed the window",NA,"control_bad","control_bad3","control","No",14
"ANVXAMUEBGV8N",3455,"F","M","Kenneth","Jon walks to work","Sharon","know","19","NonProj","Yes",15
"ANVXAMUEBGV8N",3052,NA,"M","Steven","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",16
"ANVXAMUEBGV8N",22898,"M","M","Christopher","Mia drank 2 cocktails last night","Edward","say","6","C","No",17
"ANVXAMUEBGV8N",3391,"F","F","Jessica","Jackson ran 10 miles","Nicole","announce","13","C","Yes",18
"ANVXAMUEBGV8N",3419,"F","F","Sandra","Tony had a drink last night","Rebecca","hear","15","C","No",19
"ANVXAMUEBGV8N",3671,NA,"F","Sarah","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",20
"ANVXAMUEBGV8N",9421,NA,"F","Michelle","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",21
"ANVXAMUEBGV8N",18592,"M","M","Thomas","Emily bought a car yesterday","Ryan","suggest","8","C","No",22
"ANVXAMUEBGV8N",3253,NA,"F","Donna","Zack owns a car",NA,"control_good","control_good1","control","Yes",23
"ANVXAMUEBGV8N",4891,"M","F","Helen","Isabella ate a steak on Sunday","Brandon","demonstrate","7","C","Yes",24
"ANVXAMUEBGV8N",3613,NA,"M","David","Dana wears a wig",NA,"control_bad","control_bad1","control","No",25
"ANVXAMUEBGV8N",4823,"F","M","Robert","Danny ate the last cupcake","Amy","see","11","NonProj","Yes",26
"ANVXAMUEBGV8N",3702,"F","F","Kimberly","Frank got a cat","Ruth","reveal","12","NonProj","Yes",27
"ANVXAMUEBGV8N",3574,"M","F","Donna","Mary is pregnant","Gary","be_right_that","1","C","Yes",28
"ANVXAMUEBGV8N",4010,NA,"F","Kimberly","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",29
"ANVXAMUEBGV8N",5552,"M","M","James","Sophia got a tattoo","Benjamin","annoyed","5","NonProj","Yes",30
"ANVXAMUEBGV8N",6482,"F","F","Jennifer","Josh learned to ride a bike yesterday","Christina","inform_Sam","16","C","Yes",31
"ANVXAMUEBGV8N",5279,"M","F","Ashley","Josie went on vacation to France","Patrick","confirm","2","C","Yes",32
"A34L4JED8UAIXC",8605,"M","M","George","Zoe calculated the tip","Timothy","establish","10","NonProj","Yes",5
"A34L4JED8UAIXC",15131,"M","F","Nancy","Grace visited her sister","Tyler","confess","9","C","Yes",6
"A34L4JED8UAIXC",12375,"M","F","Sarah","Isabella ate a steak on Sunday","Ronald","hear","7","C","No",7
"A34L4JED8UAIXC",5817,"F","F","Susan","Jon walks to work","Laura","prove","19","C","Yes",8
"A34L4JED8UAIXC",6569,"F","F","Linda","Jackson ran 10 miles","Stephanie","demonstrate","13","C","Yes",9
"A34L4JED8UAIXC",13444,NA,"F","Kimberly","Dana wears a wig",NA,"control_bad","control_bad1","control","No",10
"A34L4JED8UAIXC",13680,"F","F","Jessica","Tony had a drink last night","Rebecca","say","15","C","Yes",11
"A34L4JED8UAIXC",7076,NA,"M","Steven","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",12
"A34L4JED8UAIXC",10248,NA,"F","Carol","the window broke",NA,"control_good","control_good2","control","Yes",13
"A34L4JED8UAIXC",6030,"F","M","Steven","Julian dances salsa","Anna","acknowledge","18","C","Yes",14
"A34L4JED8UAIXC",4613,"F","M","Christopher","Jayden rented a car","Angela","be_right_that","14","C","Yes",15
"A34L4JED8UAIXC",8820,"M","F","Lisa","Emily bought a car yesterday","Scott","announce","8","C","Yes",16
"A34L4JED8UAIXC",5670,"F","F","Karen","Danny ate the last cupcake","Sharon","see","11","NonProj","Yes",17
"A34L4JED8UAIXC",13353,"F","F","Helen","Frank got a cat","Ruth","suggest","12","C","No",18
"A34L4JED8UAIXC",4432,NA,"F","Sarah","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",19
"A34L4JED8UAIXC",10001,"M","M","James","Josie went on vacation to France","Jacob","confirm","2","C","Yes",20
"A34L4JED8UAIXC",6098,"M","M","David","Emma studied on Saturday morning","Larry","discover","3","NonProj","Yes",21
"A34L4JED8UAIXC",6570,NA,"F","Elizabeth","Madison closed the window",NA,"control_bad","control_bad3","control","No",22
"A34L4JED8UAIXC",8302,"M","F","Donna","Olivia sleeps until noon","Andrew","annoyed","4","NonProj","Yes",23
"A34L4JED8UAIXC",7493,"M","F","Carol","Mary is pregnant","Alexander","admit","1","C","Yes",24
"A34L4JED8UAIXC",4995,"M","F","Elizabeth","Mia drank 2 cocktails last night","Raymond","reveal","6","NonProj","Yes",25
"A34L4JED8UAIXC",6828,"M","M","Kenneth","Sophia got a tattoo","Gregory","inform_Sam","5","C","Yes",26
"A34L4JED8UAIXC",4343,NA,"F","Jennifer","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",27
"A34L4JED8UAIXC",5287,NA,"M","George","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",28
"A34L4JED8UAIXC",5164,"F","F","Kimberly","Owen shoveled snow last winter","Carolyn","know","17","NonProj","Yes",29
"A34L4JED8UAIXC",7493,"F","F","Jennifer","Josh learned to ride a bike yesterday","Heather","think","16","NonProj","No",30
"A34L4JED8UAIXC",7841,"F","M","Paul","Charley speaks Spanish","Catherine","pretend","20","NonProj","No",31
"A34L4JED8UAIXC",4870,NA,"M","James","Zack owns a car",NA,"control_good","control_good1","control","Yes",32
"A2NGSSVZ08HZVD",8234,"F","F","Jessica","Jackson ran 10 miles","Laura","admit","13","C","No",5
"A2NGSSVZ08HZVD",6222,"F","M","Steven","Julian dances salsa","Diane","reveal","18","NonProj","Yes",6
"A2NGSSVZ08HZVD",4124,"F","F","Elizabeth","Charley speaks Spanish","Kathleen","discover","20","NonProj","Yes",7
"A2NGSSVZ08HZVD",3906,"F","F","Donna","Frank got a cat","Angela","annoyed","12","NonProj","Yes",8
"A2NGSSVZ08HZVD",6950,"M","M","Thomas","Sophia got a tattoo","Jacob","say","5","C","Yes",9
"A2NGSSVZ08HZVD",2668,"M","M","Richard","Mary is pregnant","Edward","demonstrate","1","C","Yes",10
"A2NGSSVZ08HZVD",4201,NA,"F","Betty","the window broke",NA,"control_good","control_good2","control","Yes",11
"A2NGSSVZ08HZVD",5675,"F","F","Ashley","Josh learned to ride a bike yesterday","Anna","think","16","NonProj","No",12
"A2NGSSVZ08HZVD",3575,"F","F","Margaret","Danny ate the last cupcake","Amanda","confirm","11","C","Yes",13
"A2NGSSVZ08HZVD",4226,NA,"M","Kenneth","Zack owns a car",NA,"control_good","control_good1","control","Yes",14
"A2NGSSVZ08HZVD",7465,NA,"F","Margaret","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",15
"A2NGSSVZ08HZVD",13269,"M","F","Dorothy","Isabella ate a steak on Sunday","Timothy","announce","7","C","No",16
"A2NGSSVZ08HZVD",4297,"F","F","Nancy","Owen shoveled snow last winter","Julie","suggest","17","C","No",17
"A2NGSSVZ08HZVD",2893,"F","F","Lisa","Tony had a drink last night","Joyce","know","15","NonProj","Yes",18
"A2NGSSVZ08HZVD",3520,"M","M","William","Emily bought a car yesterday","Ryan","pretend","8","NonProj","No",19
"A2NGSSVZ08HZVD",3519,NA,"F","Jessica","Dana wears a wig",NA,"control_bad","control_bad1","control","No",20
"A2NGSSVZ08HZVD",2892,NA,"M","Steven","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",21
"A2NGSSVZ08HZVD",7746,"M","F","Sandra","Josie went on vacation to France","Ronald","prove","2","C","Yes",22
"A2NGSSVZ08HZVD",5571,NA,"F","Nancy","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",23
"A2NGSSVZ08HZVD",10197,"M","M","George","Mia drank 2 cocktails last night","Nicholas","inform_Sam","6","C","No",24
"A2NGSSVZ08HZVD",4276,"M","M","Christopher","Zoe calculated the tip","Kevin","confess","10","C","Yes",25
"A2NGSSVZ08HZVD",13409,NA,"F","Linda","Madison closed the window",NA,"control_bad","control_bad3","control","No",26
"A2NGSSVZ08HZVD",4622,"F","M","Kenneth","Jayden rented a car","Stephanie","establish","14","NonProj","Yes",27
"A2NGSSVZ08HZVD",10317,"M","F","Linda","Grace visited her sister","Jeffrey","acknowledge","9","C","Yes",28
"A2NGSSVZ08HZVD",3584,"M","M","David","Olivia sleeps until noon","Justin","be_right_that","4","C","Yes",29
"A2NGSSVZ08HZVD",3681,"F","M","Robert","Jon walks to work","Brenda","hear","19","C","No",30
"A2NGSSVZ08HZVD",5707,"M","F","Betty","Emma studied on Saturday morning","Patrick","see","3","NonProj","Yes",31
"A2NGSSVZ08HZVD",3616,NA,"M","George","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",32
"A2CSD7F60ZQLR",7995,"M","F","Kimberly","Mary is pregnant","Benjamin","pretend","1","NonProj","No",5
"A2CSD7F60ZQLR",4871,"M","M","Christopher","Grace visited her sister","Gregory","hear","9","C","No",6
"A2CSD7F60ZQLR",7515,"M","M","George","Emma studied on Saturday morning","Justin","announce","3","C","No",7
"A2CSD7F60ZQLR",4576,"F","F","Jennifer","Frank got a cat","Carolyn","confirm","12","C","Yes",8
"A2CSD7F60ZQLR",4431,"M","M","Matthew","Isabella ate a steak on Sunday","Raymond","prove","7","C","Yes",9
"A2CSD7F60ZQLR",4476,"F","F","Elizabeth","Danny ate the last cupcake","Melissa","see","11","NonProj","Yes",10
"A2CSD7F60ZQLR",3992,NA,"M","James","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",11
"A2CSD7F60ZQLR",6264,"F","F","Donna","Owen shoveled snow last winter","Rachel","acknowledge","17","C","Yes",12
"A2CSD7F60ZQLR",4696,"F","M","James","Jon walks to work","Julie","inform_Sam","19","C","Yes",13
"A2CSD7F60ZQLR",3650,NA,"M","Mark","the window broke",NA,"control_good","control_good2","control","Yes",14
"A2CSD7F60ZQLR",3504,"F","F","Sandra","Jayden rented a car","Brenda","be_right_that","14","C","Yes",15
"A2CSD7F60ZQLR",6436,"M","F","Michelle","Zoe calculated the tip","Timothy","suggest","10","C","No",16
"A2CSD7F60ZQLR",3887,NA,"F","Lisa","Zack owns a car",NA,"control_good","control_good1","control","Yes",17
"A2CSD7F60ZQLR",3461,"F","M","William","Charley speaks Spanish","Ruth","think","20","NonProj","No",18
"A2CSD7F60ZQLR",5298,"F","F","Carol","Julian dances salsa","Anna","discover","18","NonProj","Yes",19
"A2CSD7F60ZQLR",5334,"F","M","David","Jackson ran 10 miles","Virginia","say","13","C","No",20
"A2CSD7F60ZQLR",3341,"M","M","Kenneth","Olivia sleeps until noon","Larry","admit","4","C","Yes",21
"A2CSD7F60ZQLR",4483,"M","F","Linda","Mia drank 2 cocktails last night","Ronald","demonstrate","6","C","Yes",22
"A2CSD7F60ZQLR",3567,"M","F","Ashley","Josie went on vacation to France","Gary","establish","2","NonProj","Yes",23
"A2CSD7F60ZQLR",3431,NA,"F","Sarah","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",24
"A2CSD7F60ZQLR",4384,"M","F","Lisa","Emily bought a car yesterday","Andrew","know","8","NonProj","Yes",25
"A2CSD7F60ZQLR",4682,NA,"F","Kimberly","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",26
"A2CSD7F60ZQLR",3600,"M","F","Susan","Sophia got a tattoo","Jacob","annoyed","5","NonProj","Yes",27
"A2CSD7F60ZQLR",3078,NA,"F","Jennifer","Dana wears a wig",NA,"control_bad","control_bad1","control","No",28
"A2CSD7F60ZQLR",5797,"F","F","Sarah","Josh learned to ride a bike yesterday","Cynthia","confess","16","C","Yes",29
"A2CSD7F60ZQLR",4353,NA,"F","Michelle","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",30
"A2CSD7F60ZQLR",4760,"F","M","Mark","Tony had a drink last night","Shirley","reveal","15","NonProj","Yes",31
"A2CSD7F60ZQLR",4456,NA,"F","Carol","Madison closed the window",NA,"control_bad","control_bad3","control","No",32
